shotnumber,date,time,sourceLat,sourceLon,shipLat,shipLon,waterDepth,sciTag
6756,2022-05-31,04:32:58.931011,15.965451,-99.676246,15.96475,-99.674239,4264.8,MGL22040065
6757,2022-05-31,04:34:56.404011,15.964474,-99.673632,15.963722,-99.671647,4266.9,MGL22040065
6758,2022-05-31,04:36:51.372008,15.96346,-99.671036,15.962726,-99.66904,4277.0,MGL22040065
6759,2022-05-31,04:38:47.107015,15.962454,-99.668431,15.961737,-99.666431,4268.4,MGL22040065
6760,2022-05-31,04:40:44.330024,15.96147,-99.665818,15.960758,-99.663817,4268.5,MGL22040065
6761,2022-05-31,04:42:39.644011,15.960492,-99.663204,15.959756,-99.661213,4271.5,MGL22040065
6762,2022-05-31,04:44:34.040016,15.959461,-99.660614,15.958737,-99.658618,4262.7,MGL22040065
6763,2022-05-31,04:46:28.335010,15.958477,-99.658002,15.957771,-99.655998,4269.0,MGL22040065
6764,2022-05-31,04:48:23.797020,15.957495,-99.655392,15.956771,-99.653394,4251.5,MGL22040065
6765,2022-05-31,04:50:18.791016,15.95651,-99.652777,15.955772,-99.650789,4204.2,MGL22040065
6766,2022-05-31,04:52:13.604014,15.9555,-99.650179,15.954767,-99.648186,4252.8,MGL22040065
6767,2022-05-31,04:54:09.218015,15.954514,-99.647568,15.953794,-99.645571,4266.9,MGL22040065
6768,2022-05-31,04:56:04.934010,15.953517,-99.644964,15.952797,-99.642965,4274.5,MGL22040065
6769,2022-05-31,04:58:01.821010,15.952541,-99.64235,15.9518,-99.64036,4268.6,MGL22040065
6770,2022-05-31,04:59:57.734015,15.951521,-99.639754,15.950795,-99.637757,4270.1,MGL22040065
6771,2022-05-31,05:01:54.653010,15.950525,-99.637147,15.949802,-99.63515,4255.1,MGL22040065
6772,2022-05-31,05:03:50.399011,15.949533,-99.634539,15.948807,-99.632543,4280.1,MGL22040065
6773,2022-05-31,05:05:46.535001,15.948512,-99.631943,15.947803,-99.62994,4284.8,MGL22040065
6774,2022-05-31,05:07:43.026021,15.947523,-99.629332,15.946816,-99.627331,4289.1,MGL22040065
6775,2022-05-31,05:09:39.332013,15.946532,-99.626726,15.945812,-99.624728,4293.9,MGL22040065
6776,2022-05-31,05:11:35.343010,15.945513,-99.624127,15.944825,-99.622117,4297.0,MGL22040065
6777,2022-05-31,05:13:30.481011,15.944542,-99.621512,15.943835,-99.619509,4295.3,MGL22040065
6778,2022-05-31,05:15:26.508016,15.943548,-99.618904,15.94285,-99.616898,4296.7,MGL22040065
6779,2022-05-31,05:17:22.418014,15.942541,-99.616302,15.941841,-99.614297,4283.1,MGL22040065
6780,2022-05-31,05:19:19.782011,15.941525,-99.613704,15.940828,-99.611698,4283.0,MGL22040065
6781,2022-05-31,05:21:16.723010,15.940554,-99.611089,15.939877,-99.609074,4287.8,MGL22040065
6782,2022-05-31,05:23:12.716016,15.939565,-99.608481,15.938852,-99.60648,4298.1,MGL22040065
6783,2022-05-31,05:25:09.147010,15.938566,-99.605876,15.937865,-99.60387,4288.2,MGL22040065
6784,2022-05-31,05:27:05.438011,15.937582,-99.603263,15.936871,-99.601263,4273.4,MGL22040065
6785,2022-05-31,05:29:02.063014,15.936575,-99.600663,15.935881,-99.598655,4267.9,MGL22040065
6786,2022-05-31,05:30:59.023015,15.935589,-99.598053,15.934886,-99.596047,4263.1,MGL22040065
6787,2022-05-31,05:32:55.426012,15.934598,-99.595444,15.933891,-99.593442,4257.6,MGL22040065
6788,2022-05-31,05:34:52.701016,15.933609,-99.592836,15.932891,-99.590837,4243.9,MGL22040065
6789,2022-05-31,05:36:49.188035,15.932601,-99.590236,15.931877,-99.588239,4230.3,MGL22040065
6790,2022-05-31,05:38:46.907016,15.931616,-99.587624,15.930915,-99.58562,4227.2,MGL22040065
6791,2022-05-31,05:40:44.239017,15.930624,-99.585017,15.929911,-99.583017,4226.4,MGL22040065
6792,2022-05-31,05:42:42.193011,15.929654,-99.5824,15.928918,-99.580409,4219.1,MGL22040065
6793,2022-05-31,05:44:39.484010,15.928648,-99.579799,15.927902,-99.577812,4210.2,MGL22040065
6794,2022-05-31,05:46:36.933016,15.92763,-99.5772,15.926928,-99.575198,4211.8,MGL22040065
6795,2022-05-31,05:48:33.690009,15.92666,-99.574584,15.925934,-99.572589,4200.6,MGL22040065
6796,2022-05-31,05:50:31.278047,15.925645,-99.571987,15.924903,-99.569999,4211.5,MGL22040065
6797,2022-05-31,05:52:29.311011,15.924653,-99.569378,15.923935,-99.56738,4197.8,MGL22040065
6798,2022-05-31,05:54:26.781017,15.923686,-99.566762,15.922947,-99.564772,4208.3,MGL22040065
6799,2022-05-31,05:56:24.691010,15.922683,-99.564158,15.921947,-99.562168,4205.0,MGL22040065
6800,2022-05-31,05:58:21.548014,15.921686,-99.561555,15.920944,-99.559565,4203.5,MGL22040065
6801,2022-05-31,06:00:19.411011,15.920692,-99.558947,15.919946,-99.55696,4192.8,MGL22040065
6802,2022-05-31,06:02:17.186012,15.919688,-99.556345,15.918944,-99.554356,4194.9,MGL22040065
6803,2022-05-31,06:04:14.666015,15.91871,-99.553731,15.917967,-99.551742,4190.1,MGL22040065
6804,2022-05-31,06:06:12.875012,15.917716,-99.551126,15.916959,-99.549142,4176.9,MGL22040065
6805,2022-05-31,06:08:10.544015,15.916701,-99.548527,15.915957,-99.546539,4173.4,MGL22040065
6806,2022-05-31,06:10:07.895014,15.915707,-99.545919,15.914969,-99.54393,4171.4,MGL22040065
6807,2022-05-31,06:12:03.472010,15.914727,-99.54331,15.913981,-99.541322,4170.0,MGL22040065
6808,2022-05-31,06:13:59.301012,15.913737,-99.540699,15.912988,-99.538714,4172.1,MGL22040065
6809,2022-05-31,06:15:54.340015,15.912746,-99.538093,15.911984,-99.536111,4191.0,MGL22040065
6810,2022-05-31,06:17:49.211012,15.911751,-99.535488,15.910993,-99.533504,4181.7,MGL22040065
6811,2022-05-31,06:19:44.706013,15.91077,-99.532874,15.910005,-99.530895,4183.4,MGL22040065
6812,2022-05-31,06:21:41.118010,15.909789,-99.530263,15.909009,-99.528289,4182.5,MGL22040065
6813,2022-05-31,06:23:39.115015,15.90879,-99.527658,15.907996,-99.525691,4182.0,MGL22040065
6814,2022-05-31,06:25:36.759012,15.907794,-99.525051,15.907025,-99.523075,4159.8,MGL22040065
6815,2022-05-31,06:27:34.197012,15.906785,-99.52245,15.90599,-99.520484,4162.7,MGL22040065
6816,2022-05-31,06:29:31.094013,15.905787,-99.519847,15.905001,-99.517876,4169.2,MGL22040065
6817,2022-05-31,06:31:27.234013,15.904771,-99.517248,15.904008,-99.51527,4165.6,MGL22040065
6818,2022-05-31,06:33:23.457012,15.903791,-99.514636,15.903022,-99.51266,4164.1,MGL22040065
6819,2022-05-31,06:35:20.478013,15.902818,-99.512023,15.902035,-99.510052,4156.3,MGL22040065
6820,2022-05-31,06:37:18.486013,15.901802,-99.509418,15.900947,-99.507483,4152.3,MGL22040065
6821,2022-05-31,06:39:21.977010,15.900526,-99.506835,15.899266,-99.505158,4142.0,MGL22040065
