shotnumber,date,time,sourceLat,sourceLon,shipLat,shipLon,waterDepth,sciTag
0001245,2022-05-17,18:40:31.949010,14.711399,-102.504526,14.711339,-102.506618,3516.2,MGL22040011a
0001246,2022-05-17,18:43:15.807005,14.710740,-102.508178,14.710687,-102.510271,3517.4,MGL22040011a
0001247,2022-05-17,18:45:59.591010,14.710092,-102.511831,14.710019,-102.513921,3497.5,MGL22040011a
0001248,2022-05-17,18:48:43.005015,14.709442,-102.515481,14.709366,-102.517574,3425.7,MGL22040011a
0001249,2022-05-17,18:51:28.583010,14.708771,-102.519133,14.708701,-102.521225,3430.0,MGL22040011a
0001250,2022-05-17,18:54:10.796002,14.708153,-102.522787,14.708043,-102.524879,3515.0,MGL22040011a
0001251,2022-05-17,18:56:51.379015,14.707498,-102.526439,14.707380,-102.528529,3515.4,MGL22040011a
0001252,2022-05-17,18:59:31.512012,14.706844,-102.530087,14.706698,-102.532177,3513.8,MGL22040011a
0001253,2022-05-17,19:02:10.706015,14.706173,-102.533738,14.706030,-102.535827,3475.9,MGL22040011a
0001254,2022-05-17,19:04:49.759013,14.705523,-102.537392,14.705375,-102.539480,3537.5,MGL22040011a
0001255,2022-05-17,19:07:28.152013,14.704885,-102.541044,14.704716,-102.543132,3527.1,MGL22040011a
0001256,2022-05-17,19:10:04.338010,14.704218,-102.544694,14.704041,-102.546780,3541.4,MGL22040011a
0001257,2022-05-17,19:12:42.905013,14.703537,-102.548346,14.703387,-102.550433,3546.4,MGL22040011a
0001258,2022-05-17,19:15:20.406010,14.702882,-102.551996,14.702716,-102.554083,3595.3,MGL22040011a
0001259,2022-05-17,19:17:58.593010,14.702229,-102.555647,14.702050,-102.557732,3617.2,MGL22040011a
0001260,2022-05-17,19:20:36.151014,14.701578,-102.559299,14.701380,-102.561384,3608.2,MGL22040011a
0001261,2022-05-17,19:23:08.352011,14.700949,-102.562954,14.700736,-102.565037,3495.1,MGL22040011a
0001262,2022-05-17,19:25:44.421015,14.700273,-102.566604,14.700050,-102.568684,3604.6,MGL22040011a
0001263,2022-05-17,19:28:19.600015,14.699593,-102.570253,14.699389,-102.572335,3573.4,MGL22040011a
0001264,2022-05-17,19:30:56.369009,14.698920,-102.573905,14.698732,-102.575987,3563.7,MGL22040011a
0001265,2022-05-17,19:33:32.836013,14.698266,-102.577556,14.698055,-102.579636,3538.3,MGL22040011a
0001266,2022-05-17,19:36:08.841011,14.697597,-102.581206,14.697400,-102.583289,3497.3,MGL22040011a
0001267,2022-05-17,19:38:45.944009,14.696931,-102.584856,14.696729,-102.586938,3538.0,MGL22040011a
0001268,2022-05-17,19:41:25.282016,14.696277,-102.588507,14.696077,-102.590592,3546.5,MGL22040011a
0001269,2022-05-17,19:44:02.401009,14.695634,-102.592160,14.695416,-102.594242,3547.9,MGL22040011a
0001270,2022-05-17,19:46:38.738010,14.694969,-102.595805,14.694743,-102.597892,3569.9,MGL22040011a
0001271,2022-05-17,19:49:15.203011,14.694320,-102.599457,14.694073,-102.601541,3520.8,MGL22040011a
0001272,2022-05-17,19:51:51.432009,14.693672,-102.603109,14.693410,-102.605194,3556.2,MGL22040011a
0001273,2022-05-17,19:54:26.434011,14.693017,-102.606762,14.692743,-102.608843,3624.1,MGL22040011a
0001274,2022-05-17,19:57:01.176009,14.692355,-102.610409,14.692081,-102.612493,3623.6,MGL22040011a
0001275,2022-05-17,19:59:36.632009,14.691702,-102.614061,14.691417,-102.616144,3622.9,MGL22040011a
0001276,2022-05-17,20:02:09.838010,14.691032,-102.617716,14.690749,-102.619795,3611.9,MGL22040011a
0001277,2022-05-17,20:04:44.338020,14.690376,-102.621371,14.690093,-102.623446,3649.0,MGL22040011a
0001278,2022-05-17,20:07:20.428013,14.689708,-102.625020,14.689413,-102.627094,3649.8,MGL22040011a
0001279,2022-05-17,20:09:56.401015,14.689039,-102.628671,14.688746,-102.630745,3583.0,MGL22040011a
0001280,2022-05-17,20:12:33.539011,14.688384,-102.632323,14.688095,-102.634397,3550.9,MGL22040011a
0001281,2022-05-17,20:15:09.139010,14.687706,-102.635970,14.687410,-102.638045,3555.5,MGL22040011a
0001282,2022-05-17,20:17:45.130015,14.687054,-102.639624,14.686759,-102.641697,3615.0,MGL22040011a
0001283,2022-05-17,20:20:21.419013,14.686407,-102.643279,14.686088,-102.645347,3619.1,MGL22040011a
0001284,2022-05-17,20:23:00.647015,14.685729,-102.646928,14.685419,-102.648997,3616.5,MGL22040011a
0001285,2022-05-17,20:25:38.755013,14.685090,-102.650581,14.684773,-102.652650,3664.3,MGL22040011a
0001286,2022-05-17,20:28:18.216010,14.684438,-102.654234,14.684112,-102.656302,3654.6,MGL22040011a
0001287,2022-05-17,20:30:56.964010,14.683790,-102.657888,14.683434,-102.659949,3671.2,MGL22040011a
0001288,2022-05-17,20:33:35.963010,14.683115,-102.661535,14.682759,-102.663598,3606.6,MGL22040011a
0001289,2022-05-17,20:36:15.510014,14.682445,-102.665184,14.682104,-102.667251,3608.3,MGL22040011a
0001290,2022-05-17,20:38:53.933011,14.681775,-102.668835,14.681420,-102.670896,3627.3,MGL22040011a
0001291,2022-05-17,20:41:31.237021,14.681122,-102.672486,14.680768,-102.674549,3626.4,MGL22040011a
0001292,2022-05-17,20:44:07.019012,14.680456,-102.676138,14.680097,-102.678199,3609.7,MGL22040011a
0001293,2022-05-17,20:46:43.375015,14.679779,-102.679788,14.679426,-102.681848,3636.6,MGL22040011a
0001294,2022-05-17,20:49:19.519010,14.679120,-102.683437,14.678757,-102.685499,3700.9,MGL22040011a
0001295,2022-05-17,20:51:54.766015,14.678450,-102.687091,14.678104,-102.689151,3663.0,MGL22040011a
0001296,2022-05-17,20:54:30.127013,14.677802,-102.690742,14.677437,-102.692801,3561.4,MGL22040011a
0001297,2022-05-17,20:57:06.330999,14.677151,-102.694391,14.676773,-102.696450,3509.0,MGL22040011a
0001298,2022-05-17,20:59:41.371012,14.676486,-102.698045,14.676094,-102.700098,3456.2,MGL22040011a
0001299,2022-05-17,21:02:16.667007,14.675825,-102.701694,14.675446,-102.703753,3542.6,MGL22040011a
0001300,2022-05-17,21:04:51.357010,14.675163,-102.705346,14.674766,-102.707398,3547.3,MGL22040011a
0001301,2022-05-17,21:07:26.230015,14.674514,-102.709000,14.674114,-102.711052,3565.5,MGL22040011a
0001302,2022-05-17,21:10:02.670008,14.673854,-102.712653,14.673431,-102.714699,3616.2,MGL22040011a
0001303,2022-05-17,21:12:38.045015,14.673177,-102.716299,14.672764,-102.718350,3510.0,MGL22040011a
0001304,2022-05-17,21:15:15.343010,14.672543,-102.719955,14.672117,-102.722002,3462.1,MGL22040011a
0001305,2022-05-17,21:17:54.992008,14.671878,-102.723606,14.671427,-102.725647,3426.1,MGL22040011a
0001306,2022-05-17,21:20:32.521015,14.671181,-102.727251,14.670760,-102.729298,3355.7,MGL22040011a
0001307,2022-05-17,21:23:09.823012,14.670523,-102.730903,14.670101,-102.732949,3538.9,MGL22040011a
0001308,2022-05-17,21:25:49.221013,14.669871,-102.734558,14.669437,-102.736599,3650.9,MGL22040011a
0001309,2022-05-17,21:28:28.376010,14.669195,-102.738206,14.668759,-102.740246,3667.5,MGL22040011a
0001310,2022-05-17,21:31:06.555011,14.668526,-102.741855,14.668095,-102.743898,3582.9,MGL22040011a
0001311,2022-05-17,21:33:44.154008,14.667863,-102.745503,14.667442,-102.747550,3594.1,MGL22040011a
0001312,2022-05-17,21:36:22.196011,14.667211,-102.749158,14.666771,-102.751199,3522.0,MGL22040011a
0001313,2022-05-17,21:39:01.362013,14.666566,-102.752812,14.666103,-102.754849,3580.5,MGL22040011a
0001314,2022-05-17,21:41:41.137011,14.665904,-102.756465,14.665430,-102.758496,3604.3,MGL22040011a
0001315,2022-05-17,21:44:18.673009,14.665241,-102.760115,14.664761,-102.762147,3557.9,MGL22040011a
0001316,2022-05-17,21:46:56.423010,14.664551,-102.763762,14.664097,-102.765796,3513.9,MGL22040011a
0001317,2022-05-17,21:49:33.422015,14.663871,-102.767408,14.663421,-102.769445,3498.5,MGL22040011a
0001318,2022-05-17,21:52:09.200010,14.663221,-102.771060,14.662765,-102.773096,3431.6,MGL22040011a
0001319,2022-05-17,21:54:45.434015,14.662568,-102.774711,14.662089,-102.776744,3369.2,MGL22040011a
0001320,2022-05-17,21:57:21.293999,14.661891,-102.778359,14.661424,-102.780394,3448.8,MGL22040011a
0001321,2022-05-17,21:59:56.228012,14.661236,-102.782013,14.660744,-102.784042,3460.9,MGL22040011a
0001322,2022-05-17,22:02:31.477010,14.660547,-102.785657,14.660082,-102.787693,3415.7,MGL22040011a
0001323,2022-05-17,22:05:07.022012,14.659902,-102.789309,14.659429,-102.791344,3521.2,MGL22040011a
0001324,2022-05-17,22:07:42.914015,14.659249,-102.792965,14.658742,-102.794990,3468.2,MGL22040011a
0001325,2022-05-17,22:10:19.701010,14.658561,-102.796608,14.658070,-102.798639,3409.9,MGL22040011a
0001326,2022-05-17,22:12:57.682011,14.657910,-102.800261,14.657429,-102.802292,3381.1,MGL22040011a
0001327,2022-05-17,22:15:35.184010,14.657234,-102.803911,14.656728,-102.805936,3372.7,MGL22040011a
0001328,2022-05-17,22:18:14.225015,14.656559,-102.807557,14.656090,-102.809591,3389.9,MGL22040011a
0001329,2022-05-17,22:20:53.341011,14.655915,-102.811213,14.655407,-102.813238,3468.3,MGL22040011a
0001330,2022-05-17,22:23:34.295010,14.655220,-102.814855,14.654731,-102.816885,3448.4,MGL22040011a
0001331,2022-05-17,22:26:15.192015,14.654546,-102.818504,14.654067,-102.820536,3467.5,MGL22040011a
0001332,2022-05-17,22:28:54.764010,14.653882,-102.822155,14.653399,-102.824185,3524.6,MGL22040011a
0001333,2022-05-17,22:31:34.618015,14.653226,-102.825810,14.652737,-102.827836,3533.1,MGL22040011a
0001334,2022-05-17,22:34:14.281013,14.652547,-102.829456,14.652056,-102.831482,3542.2,MGL22040011a
0001335,2022-05-17,22:36:52.814010,14.651880,-102.833108,14.651387,-102.835132,3500.8,MGL22040011a
0001336,2022-05-17,22:39:30.899011,14.651215,-102.836756,14.650731,-102.838783,3510.5,MGL22040011a
0001337,2022-05-17,22:42:09.606016,14.650563,-102.840409,14.650060,-102.842431,3511.7,MGL22040011a
0001338,2022-05-17,22:44:48.993014,14.649887,-102.844056,14.649382,-102.846079,3491.4,MGL22040011a
0001339,2022-05-17,22:47:28.435012,14.649225,-102.847708,14.648721,-102.849731,3434.4,MGL22040011a
0001340,2022-05-17,22:50:07.394009,14.648567,-102.851357,14.648049,-102.853379,3456.2,MGL22040011a
0001341,2022-05-17,22:52:46.687017,14.647900,-102.855011,14.647369,-102.857026,3490.1,MGL22040011a
0001342,2022-05-17,22:55:25.881002,14.647223,-102.858653,14.646718,-102.860678,3519.2,MGL22040011a
0001343,2022-05-17,22:58:05.297012,14.646573,-102.862311,14.646033,-102.864324,3492.1,MGL22040011a
0001344,2022-05-17,23:00:45.375011,14.645897,-102.865955,14.645367,-102.867974,3446.2,MGL22040011a
0001345,2022-05-17,23:03:24.920016,14.645231,-102.869606,14.644701,-102.871623,3460.9,MGL22040011a
0001346,2022-05-17,23:06:03.854015,14.644543,-102.873250,14.644019,-102.875270,3513.0,MGL22040011a
0001347,2022-05-17,23:08:40.302010,14.643881,-102.876899,14.643358,-102.878920,3537.3,MGL22040011a
0001348,2022-05-17,23:11:18.268010,14.643212,-102.880547,14.642688,-102.882568,3537.4,MGL22040011a
0001349,2022-05-17,23:13:56.189012,14.642534,-102.884192,14.642019,-102.886218,3547.7,MGL22040011a
0001350,2022-05-17,23:16:35.029005,14.641872,-102.887845,14.641349,-102.889866,3408.7,MGL22040011a
0001351,2022-05-17,23:19:17.237015,14.641209,-102.891495,14.640685,-102.893516,3311.9,MGL22040011a
0001352,2022-05-17,23:21:59.706010,14.640550,-102.895148,14.640011,-102.897164,3282.3,MGL22040011a
0001353,2022-05-17,23:24:40.572016,14.639872,-102.898795,14.639334,-102.900811,3238.0,MGL22040011a
0001354,2022-05-17,23:27:20.427012,14.639186,-102.902440,14.638667,-102.904461,3288.3,MGL22040011a
0001355,2022-05-17,23:30:00.205010,14.638521,-102.906091,14.638003,-102.908110,3323.0,MGL22040011a
0001356,2022-05-17,23:32:41.095011,14.637866,-102.909742,14.637333,-102.911759,3331.2,MGL22040011a
0001357,2022-05-17,23:35:20.570015,14.637202,-102.913393,14.636668,-102.915410,3381.6,MGL22040011a
0001358,2022-05-17,23:37:59.186010,14.636529,-102.917041,14.635985,-102.919056,3413.6,MGL22040011a
0001359,2022-05-17,23:40:37.818027,14.635871,-102.920692,14.635323,-102.922706,3410.8,MGL22040011a
0001360,2022-05-17,23:43:16.673010,14.635199,-102.924342,14.634645,-102.926352,3409.4,MGL22040011a
0001361,2022-05-17,23:45:55.351997,14.634538,-102.927994,14.633982,-102.930002,3416.7,MGL22040011a
0001362,2022-05-17,23:48:34.575016,14.633845,-102.931636,14.633298,-102.933648,3406.6,MGL22040011a
0001363,2022-05-17,23:51:13.755011,14.633176,-102.935286,14.632636,-102.937298,3475.6,MGL22040011a
0001364,2022-05-17,23:53:52.619009,14.632507,-102.938934,14.631976,-102.940949,3418.9,MGL22040011a
0001365,2022-05-17,23:56:32.465011,14.631867,-102.942590,14.631299,-102.944596,3395.9,MGL22040011a
0001366,2022-05-17,23:59:14.061009,14.631192,-102.946237,14.630631,-102.948245,3370.8,MGL22040011a
0001367,2022-05-18,00:01:55.141009,14.630512,-102.949886,14.629944,-102.951891,3442.5,MGL22040011a
0001368,2022-05-18,00:04:37.203008,14.629844,-102.953535,14.629281,-102.955540,3432.2,MGL22040011a
0001369,2022-05-18,00:07:20.359038,14.629177,-102.957183,14.628614,-102.959190,3372.5,MGL22040011a
0001370,2022-05-18,00:10:02.578036,14.628505,-102.960829,14.627948,-102.962838,3332.4,MGL22040011a
0001371,2022-05-18,00:12:46.004011,14.627850,-102.964483,14.627282,-102.966488,3420.1,MGL22040011a
0001372,2022-05-18,00:15:29.459040,14.627175,-102.968129,14.626607,-102.970136,3423.0,MGL22040011a
0001373,2022-05-18,00:18:11.832009,14.626488,-102.971776,14.625924,-102.973782,3496.9,MGL22040011a
0001374,2022-05-18,00:20:54.251012,14.625814,-102.975423,14.625254,-102.977430,3583.9,MGL22040011a
0001375,2022-05-18,00:23:34.066013,14.625139,-102.979068,14.624586,-102.981079,3590.5,MGL22040011a
0001376,2022-05-18,00:26:12.984016,14.624477,-102.982720,14.623913,-102.984727,3588.4,MGL22040011a
0001377,2022-05-18,00:28:53.805010,14.623819,-102.986371,14.623259,-102.988379,3566.5,MGL22040011a
0001378,2022-05-18,00:31:35.124010,14.623152,-102.990022,14.622571,-102.992023,3514.7,MGL22040011a
0001379,2022-05-18,00:34:16.640011,14.622465,-102.993666,14.621901,-102.995672,3524.3,MGL22040011a
0001380,2022-05-18,00:36:57.351015,14.621788,-102.997314,14.621221,-102.999319,3490.9,MGL22040011a
0001381,2022-05-18,00:39:36.614013,14.621115,-103.000961,14.620562,-103.002969,3498.1,MGL22040011a
0001382,2022-05-18,00:42:16.222013,14.620463,-103.004614,14.619886,-103.006616,3493.4,MGL22040011a
0001383,2022-05-18,00:44:54.103013,14.619773,-103.008258,14.619208,-103.010263,3479.6,MGL22040011a
0001384,2022-05-18,00:47:32.664011,14.619104,-103.011904,14.618543,-103.013912,3469.0,MGL22040011a
0001385,2022-05-18,00:50:10.320012,14.618437,-103.015553,14.617872,-103.017560,3500.3,MGL22040011a
0001386,2022-05-18,00:52:47.219011,14.617778,-103.019206,14.617203,-103.021209,3510.9,MGL22040011a
0001387,2022-05-18,00:55:24.421010,14.617108,-103.022853,14.616532,-103.024856,3508.6,MGL22040011a
0001388,2022-05-18,00:58:01.460011,14.616445,-103.026506,14.615854,-103.028504,3481.6,MGL22040011a
0001389,2022-05-18,01:00:38.157014,14.615779,-103.030152,14.615196,-103.032154,3538.4,MGL22040011a
0001390,2022-05-18,01:03:12.839018,14.615122,-103.033807,14.614521,-103.035801,3476.6,MGL22040011a
0001391,2022-05-18,01:05:46.166012,14.614459,-103.037457,14.613850,-103.039450,3415.4,MGL22040011a
0001392,2022-05-18,01:08:21.031011,14.613812,-103.041114,14.613175,-103.043098,3403.6,MGL22040011a
0001393,2022-05-18,01:10:56.900011,14.613140,-103.044761,14.612502,-103.046745,3438.9,MGL22040011a
0001394,2022-05-18,01:13:32.660016,14.612458,-103.048408,14.611815,-103.050389,3468.4,MGL22040011a
0001395,2022-05-18,01:16:07.132018,14.611766,-103.052050,14.611154,-103.054040,3448.4,MGL22040011a
0001396,2022-05-18,01:18:42.256011,14.611116,-103.055716,14.610478,-103.057687,3422.4,MGL22040011a
0001397,2022-05-18,01:21:18.239012,14.610446,-103.059362,14.609817,-103.061337,3385.1,MGL22040011a
0001398,2022-05-18,01:23:53.367016,14.609782,-103.063028,14.609134,-103.064983,3412.8,MGL22040011a
0001399,2022-05-18,01:26:29.979013,14.609088,-103.066676,14.608464,-103.068631,3411.4,MGL22040011a
0001400,2022-05-18,01:29:06.510015,14.608399,-103.070311,14.607795,-103.072279,3435.4,MGL22040011a
0001401,2022-05-18,01:31:43.288015,14.607742,-103.073962,14.607124,-103.075928,3419.0,MGL22040011a
0001402,2022-05-18,01:34:20.794013,14.607084,-103.077608,14.606456,-103.079576,3331.6,MGL22040011a
0001403,2022-05-18,01:36:58.517016,14.606395,-103.081252,14.605772,-103.083220,3390.7,MGL22040011a
0001404,2022-05-18,01:39:39.485011,14.605700,-103.084891,14.605095,-103.086868,3485.0,MGL22040011a
0001405,2022-05-18,01:42:21.871010,14.605067,-103.088548,14.604438,-103.090519,3437.5,MGL22040011a
0001406,2022-05-18,01:45:02.808011,14.604367,-103.092187,14.603755,-103.094164,3363.9,MGL22040011a
0001407,2022-05-18,01:47:42.835015,14.603689,-103.095830,14.603077,-103.097810,3322.9,MGL22040011a
0001408,2022-05-18,01:50:22.966014,14.602996,-103.099466,14.602410,-103.101459,3349.2,MGL22040011a
0001409,2022-05-18,01:53:03.641010,14.602334,-103.103114,14.601732,-103.105106,3337.7,MGL22040011a
0001410,2022-05-18,01:55:44.571009,14.601667,-103.106764,14.601067,-103.108755,3333.4,MGL22040011a
0001411,2022-05-18,01:58:24.986010,14.600997,-103.110413,14.600391,-103.112402,3327.4,MGL22040011a
0001412,2022-05-18,02:01:04.810010,14.600338,-103.114065,14.599717,-103.116050,3333.8,MGL22040011a
0001413,2022-05-18,02:03:44.740011,14.599651,-103.117705,14.599048,-103.119698,3457.3,MGL22040011a
0001414,2022-05-18,02:06:23.512014,14.598990,-103.121354,14.598384,-103.123346,3426.1,MGL22040011a
0001415,2022-05-18,02:09:01.141013,14.598343,-103.125009,14.597698,-103.126991,3375.7,MGL22040011a
0001416,2022-05-18,02:11:39.214998,14.597661,-103.128653,14.597028,-103.130639,3388.5,MGL22040011a
0001417,2022-05-18,02:14:18.380015,14.597004,-103.132307,14.596346,-103.134286,3418.9,MGL22040011a
0001418,2022-05-18,02:16:57.641011,14.596320,-103.135954,14.595669,-103.137932,3428.4,MGL22040011a
0001419,2022-05-18,02:19:35.911011,14.595665,-103.139604,14.595014,-103.141583,3429.3,MGL22040011a
0001420,2022-05-18,02:22:14.688020,14.595012,-103.143254,14.594328,-103.145228,3370.9,MGL22040011a
0001421,2022-05-18,02:24:54.574010,14.594311,-103.146896,14.593658,-103.148875,3301.8,MGL22040011a
0001422,2022-05-18,02:27:33.841015,14.593611,-103.150539,14.592962,-103.152519,3360.4,MGL22040011a
0001423,2022-05-18,02:30:11.972012,14.592957,-103.154187,14.592330,-103.156174,3389.5,MGL22040011a
0001424,2022-05-18,02:32:50.763010,14.592287,-103.157839,14.591628,-103.159816,3446.3,MGL22040011a
0001425,2022-05-18,02:35:30.082040,14.591613,-103.161486,14.590963,-103.163465,3453.4,MGL22040011a
0001426,2022-05-18,02:38:11.322011,14.590936,-103.165134,14.590278,-103.167109,3451.9,MGL22040011a
0001427,2022-05-18,02:40:53.323011,14.590303,-103.168784,14.589629,-103.170761,3438.6,MGL22040011a
0001428,2022-05-18,02:43:31.944016,14.589625,-103.172431,14.588942,-103.174406,3442.9,MGL22040011a
0001429,2022-05-18,02:46:10.060016,14.588969,-103.176079,14.588267,-103.178053,3416.3,MGL22040011a
0001430,2022-05-18,02:49:10.135010,14.588350,-103.179747,14.587654,-103.181710,3367.8,MGL22040011a
0001431,2022-05-18,02:52:55.409010,14.587688,-103.183414,14.586894,-103.185342,3359.2,MGL22040011a
0001432,2022-05-18,02:56:45.565014,14.587074,-103.187079,14.586259,-103.188997,3352.0,MGL22040011a
0001433,2022-05-18,03:00:26.156009,14.586367,-103.190720,14.585559,-103.192638,3359.4,MGL22040011a
0001434,2022-05-18,03:04:06.595012,14.585706,-103.194368,14.584902,-103.196289,3352.4,MGL22040011a
0001435,2022-05-18,03:07:48.365011,14.584994,-103.198009,14.584200,-103.199931,3353.4,MGL22040011a
0001436,2022-05-18,03:11:32.193011,14.584315,-103.201647,14.583554,-103.203583,3361.8,MGL22040011a
0001437,2022-05-18,03:15:15.821010,14.583639,-103.205295,14.582866,-103.207227,3365.2,MGL22040011a
0001438,2022-05-18,03:19:04.638016,14.582969,-103.208944,14.582191,-103.210874,3360.2,MGL22040011a
0001445,2022-05-18,03:45:20.823016,14.578219,-103.234460,14.577466,-103.236401,3258.8,MGL22040011a
0001446,2022-05-18,03:48:35.400014,14.577475,-103.238080,14.576764,-103.240043,3254.1,MGL22040011a
0001447,2022-05-18,03:51:26.997010,14.576790,-103.241716,14.576120,-103.243696,3276.2,MGL22040011a
0001448,2022-05-18,03:54:16.201016,14.576138,-103.245373,14.575435,-103.247341,3249.1,MGL22040011a
0001449,2022-05-18,03:57:05.285017,14.575430,-103.249010,14.574757,-103.250986,3269.3,MGL22040011a
0001450,2022-05-18,03:59:55.434011,14.574786,-103.252662,14.574106,-103.254637,3287.4,MGL22040011a
0001451,2022-05-18,04:02:46.370016,14.574077,-103.256309,14.573415,-103.258281,3317.3,MGL22040011a
0001452,2022-05-18,04:05:34.186011,14.573385,-103.259950,14.572738,-103.261928,3332.1,MGL22040011a
0001453,2022-05-18,04:08:22.981013,14.572696,-103.263602,14.572052,-103.265573,3311.6,MGL22040011a
0001454,2022-05-18,04:11:12.687010,14.572013,-103.267243,14.571395,-103.269223,3250.7,MGL22040011a
0001455,2022-05-18,04:14:02.395004,14.571307,-103.270889,14.570695,-103.272865,3336.7,MGL22040011a
0001456,2022-05-18,04:16:54.139013,14.570641,-103.274530,14.570040,-103.276516,3315.2,MGL22040011a
0001457,2022-05-18,04:19:47.171011,14.569971,-103.278183,14.569359,-103.280160,3268.4,MGL22040011a
0001458,2022-05-18,04:22:38.062017,14.569290,-103.281828,14.568670,-103.283804,3280.6,MGL22040011a
0001459,2022-05-18,04:25:28.836011,14.568605,-103.285466,14.568007,-103.287452,3307.8,MGL22040011a
0001460,2022-05-18,04:28:24.063015,14.567928,-103.289109,14.567322,-103.291097,3224.5,MGL22040011a
0001461,2022-05-18,04:31:19.961014,14.567253,-103.292747,14.566654,-103.294745,3206.6,MGL22040011a
0001462,2022-05-18,04:34:14.696010,14.566574,-103.296397,14.565978,-103.298391,3227.2,MGL22040011a
0001463,2022-05-18,04:37:08.874013,14.565908,-103.300045,14.565303,-103.302040,3234.7,MGL22040011a
0001464,2022-05-18,04:39:56.061013,14.565241,-103.303693,14.564625,-103.305684,3244.9,MGL22040011a
0001465,2022-05-18,04:42:41.967013,14.564544,-103.307334,14.563932,-103.309328,3296.4,MGL22040011a
0001466,2022-05-18,04:45:29.418010,14.563872,-103.310979,14.563272,-103.312977,3320.7,MGL22040011a
0001467,2022-05-18,04:48:16.466011,14.563211,-103.314627,14.562610,-103.316626,3305.3,MGL22040011a
0001468,2022-05-18,04:51:03.326010,14.562505,-103.318269,14.561896,-103.320264,3318.5,MGL22040011a
0001469,2022-05-18,04:53:49.533014,14.561781,-103.321899,14.561238,-103.323915,3293.2,MGL22040011a
0001470,2022-05-18,04:56:32.960012,14.561107,-103.325545,14.560560,-103.327560,3271.6,MGL22040011a
0001471,2022-05-18,04:59:15.494010,14.560385,-103.329184,14.559856,-103.331201,3240.9,MGL22040011a
0001472,2022-05-18,05:01:55.247011,14.559698,-103.332825,14.559201,-103.334851,3211.4,MGL22040011a
0001473,2022-05-18,05:04:34.330010,14.559042,-103.336474,14.558529,-103.338498,3222.6,MGL22040011a
0001474,2022-05-18,05:07:11.365011,14.558330,-103.340113,14.557825,-103.342138,3334.9,MGL22040011a
0001475,2022-05-18,05:09:49.378017,14.557612,-103.343749,14.557148,-103.345785,3347.1,MGL22040011a
0001476,2022-05-18,05:12:29.098009,14.556956,-103.347398,14.556497,-103.349436,3337.8,MGL22040011a
0001477,2022-05-18,05:15:06.693011,14.556271,-103.351043,14.555805,-103.353080,3249.8,MGL22040011a
0001478,2022-05-18,05:17:46.576016,14.555573,-103.354684,14.555127,-103.356724,3139.0,MGL22040011a
0001479,2022-05-18,05:20:26.922011,14.554890,-103.358327,14.554461,-103.360372,3222.3,MGL22040011a
0001480,2022-05-18,05:23:06.943011,14.554192,-103.361968,14.553779,-103.364017,3224.0,MGL22040011a
0001481,2022-05-18,05:25:48.154015,14.553488,-103.365611,14.553088,-103.367661,3200.0,MGL22040011a
0001482,2022-05-18,05:28:30.519009,14.552804,-103.369259,14.552426,-103.371310,3203.5,MGL22040011a
0001483,2022-05-18,05:31:12.954011,14.552100,-103.372900,14.551737,-103.374953,3184.9,MGL22040011a
0001484,2022-05-18,05:33:55.482011,14.551421,-103.376546,14.551075,-103.378603,3206.3,MGL22040011a
0001485,2022-05-18,05:36:36.403005,14.550750,-103.380191,14.550377,-103.382245,3224.1,MGL22040011a
0001486,2022-05-18,05:39:21.616013,14.550063,-103.383836,14.549702,-103.385890,3277.9,MGL22040011a
0001487,2022-05-18,05:42:59.646010,14.549378,-103.387489,14.549046,-103.389541,3243.6,MGL22040011a
0001488,2022-05-18,05:46:52.693016,14.548711,-103.391126,14.548347,-103.393183,3211.3,MGL22040011a
0001489,2022-05-18,05:49:46.596013,14.548013,-103.394768,14.547685,-103.396831,3301.7,MGL22040011a
0001490,2022-05-18,05:52:28.674011,14.547343,-103.398414,14.547003,-103.400475,3414.9,MGL22040011a
0001491,2022-05-18,05:55:07.328015,14.546692,-103.402064,14.546329,-103.404122,3368.6,MGL22040011a
0001492,2022-05-18,05:57:45.708011,14.546014,-103.405708,14.545639,-103.407765,3294.9,MGL22040011a
0001493,2022-05-18,06:00:23.778011,14.545316,-103.409351,14.544961,-103.411411,3168.6,MGL22040011a
0001494,2022-05-18,06:03:00.646011,14.544610,-103.412992,14.544293,-103.415059,3237.8,MGL22040011a
0001495,2022-05-18,06:05:33.690011,14.543941,-103.416641,14.543602,-103.418702,3639.1,MGL22040011a
0001496,2022-05-18,06:08:08.234015,14.543255,-103.420284,14.542948,-103.422352,3485.6,MGL22040011a
0001497,2022-05-18,06:10:41.234011,14.542571,-103.423929,14.542228,-103.425989,3380.4,MGL22040011a
0001498,2022-05-18,06:13:18.727013,14.541873,-103.427573,14.541565,-103.429637,3317.3,MGL22040011a
0001499,2022-05-18,06:15:55.714011,14.541213,-103.431220,14.540885,-103.433283,3242.9,MGL22040011a
0001500,2022-05-18,06:18:33.191011,14.540580,-103.434860,14.540229,-103.436932,3176.8,MGL22040011a
